name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Louisiana,LA,2179.0,680.0,616.0,5.0,7337.0,2631.0,2519.0,31.0,2020-12-22,2020.0,12.0,South
Louisiana,LA,2152.0,654.0,582.0,5.0,7282.0,2608.0,2496.0,31.0,2020-12-15,2020.0,12.0,South
Louisiana,LA,2138.0,618.0,562.0,5.0,7167.0,2592.0,2483.0,31.0,2020-12-08,2020.0,12.0,South
Louisiana,LA,2100.0,593.0,533.0,5.0,7147.0,2575.0,2421.0,31.0,2020-12-01,2020.0,12.0,South
Louisiana,LA,2074.0,567.0,521.0,5.0,7133.0,2504.0,2347.0,31.0,2020-11-24,2020.0,11.0,South
Louisiana,LA,2045.0,539.0,515.0,5.0,6909.0,2428.0,2339.0,30.0,2020-11-17,2020.0,11.0,South
Louisiana,LA,2030.0,528.0,505.0,5.0,6895.0,2416.0,2337.0,30.0,2020-11-10,2020.0,11.0,South
Louisiana,LA,2023.0,521.0,496.0,5.0,6847.0,2413.0,2334.0,30.0,2020-11-03,2020.0,11.0,South
Louisiana,LA,2015.0,518.0,490.0,5.0,6834.0,2410.0,2329.0,30.0,2020-10-27,2020.0,10.0,South
Louisiana,LA,2002.0,512.0,481.0,5.0,6784.0,2405.0,2324.0,29.0,2020-10-20,2020.0,10.0,South
Louisiana,LA,1988.0,503.0,475.0,5.0,6738.0,2399.0,2317.0,29.0,2020-10-13,2020.0,10.0,South
Louisiana,LA,1968.0,497.0,466.0,5.0,6368.0,2394.0,2270.0,29.0,2020-10-06,2020.0,10.0,South
Louisiana,LA,1936.0,492.0,435.0,5.0,6225.0,2361.0,2184.0,29.0,2020-09-29,2020.0,9.0,South
Louisiana,LA,1809.0,475.0,403.0,5.0,6190.0,2299.0,1983.0,27.0,2020-09-22,2020.0,9.0,South
Louisiana,LA,1809.0,454.0,367.0,5.0,5497.0,2085.0,1775.0,26.0,2020-09-15,2020.0,9.0,South
Louisiana,LA,1809.0,431.0,341.0,5.0,5426.0,1910.0,1314.0,24.0,2020-09-08,2020.0,9.0,South
Louisiana,LA,1809.0,409.0,335.0,5.0,5019.0,1479.0,1001.0,22.0,2020-09-01,2020.0,9.0,South
Louisiana,LA,1809.0,387.0,291.0,5.0,4940.0,1225.0,921.0,19.0,2020-08-25,2020.0,8.0,South
Louisiana,LA,1724.0,366.0,281.0,5.0,3680.0,1006.0,823.0,19.0,2020-08-18,2020.0,8.0,South
Louisiana,LA,1510.0,341.0,262.0,5.0,2733.0,930.0,760.0,18.0,2020-08-11,2020.0,8.0,South
Louisiana,LA,1472.0,315.0,237.0,5.0,2522.0,907.0,647.0,17.0,2020-08-04,2020.0,8.0,South
Louisiana,LA,1329.0,295.0,204.0,5.0,2151.0,833.0,601.0,17.0,2020-07-28,2020.0,7.0,South
Louisiana,LA,1182.0,262.0,184.0,4.0,1845.0,713.0,576.0,16.0,2020-07-21,2020.0,7.0,South
Louisiana,LA,1033.0,234.0,174.0,3.0,1640.0,663.0,572.0,16.0,2020-07-14,2020.0,7.0,South
Louisiana,LA,1033.0,216.0,162.0,3.0,1640.0,641.0,568.0,16.0,2020-07-07,2020.0,7.0,South
Louisiana,LA,1033.0,193.0,152.0,3.0,1640.0,627.0,559.0,16.0,2020-06-30,2020.0,6.0,South
Louisiana,LA,1033.0,181.0,140.0,3.0,1640.0,624.0,537.0,15.0,2020-06-23,2020.0,6.0,South
Louisiana,LA,1033.0,171.0,131.0,3.0,1640.0,616.0,475.0,15.0,2020-06-16,2020.0,6.0,South
Louisiana,LA,1033.0,165.0,105.0,3.0,1640.0,606.0,312.0,15.0,2020-06-09,2020.0,6.0,South
Louisiana,LA,1033.0,158.0,93.0,3.0,1640.0,556.0,110.0,14.0,2020-06-02,2020.0,6.0,South
Louisiana,LA,1033.0,149.0,70.0,3.0,1640.0,511.0,38.0,14.0,2020-05-27,2020.0,5.0,South
Louisiana,LA,1033.0,164.0,70.0,3.0,1640.0,438.0,38.0,11.0,2020-05-20,2020.0,5.0,South
Louisiana,LA,1033.0,134.0,70.0,3.0,1640.0,374.0,38.0,10.0,2020-05-13,2020.0,5.0,South
Louisiana,LA,1033.0,120.0,70.0,3.0,1640.0,338.0,38.0,4.0,2020-05-06,2020.0,5.0,South
Louisiana,LA,1033.0,104.0,70.0,3.0,1640.0,273.0,38.0,3.0,2020-04-29,2020.0,4.0,South
Louisiana,LA,1033.0,78.0,70.0,3.0,1640.0,120.0,38.0,2.0,2020-04-22,2020.0,4.0,South
Louisiana,LA,1033.0,55.0,70.0,1.0,1640.0,65.0,38.0,0.0,2020-04-15,2020.0,4.0,South
Louisiana,LA,1033.0,32.0,70.0,0.0,1640.0,33.0,38.0,0.0,2020-04-08,2020.0,4.0,South
Louisiana,LA,1033.0,5.0,70.0,0.0,1640.0,14.0,38.0,0.0,2020-04-01,2020.0,4.0,South
Louisiana,LA,1033.0,2.0,70.0,0.0,32.0,0.0,38.0,0.0,2020-03-26,2020.0,3.0,South
Maine,ME,,52.0,47.0,0.0,6947.0,157.0,150.0,1.0,2021-01-26,2021.0,1.0,Northeast
Maine,ME,,52.0,46.0,0.0,6890.0,157.0,150.0,1.0,2021-01-19,2021.0,1.0,Northeast
Maine,ME,,50.0,46.0,0.0,6740.0,157.0,150.0,1.0,2021-01-12,2021.0,1.0,Northeast
Maine,ME,,46.0,41.0,0.0,6686.0,156.0,145.0,1.0,2021-01-05,2021.0,1.0,Northeast
Maine,ME,,45.0,40.0,0.0,6521.0,156.0,145.0,1.0,2020-12-29,2020.0,12.0,Northeast
Maine,ME,,43.0,39.0,0.0,6430.0,156.0,145.0,0.0,2020-12-22,2020.0,12.0,Northeast
Maine,ME,,35.0,26.0,0.0,6195.0,151.0,150.0,0.0,2020-12-15,2020.0,12.0,Northeast
Maine,ME,,32.0,23.0,0.0,5850.0,150.0,150.0,0.0,2020-12-08,2020.0,12.0,Northeast
Maine,ME,,32.0,23.0,0.0,5800.0,150.0,150.0,0.0,2020-12-01,2020.0,12.0,Northeast
Maine,ME,,32.0,23.0,0.0,5766.0,150.0,150.0,0.0,2020-11-24,2020.0,11.0,Northeast
Maine,ME,,25.0,15.0,0.0,5640.0,150.0,119.0,0.0,2020-11-17,2020.0,11.0,Northeast
Maine,ME,,16.0,8.0,0.0,5428.0,125.0,14.0,0.0,2020-11-10,2020.0,11.0,Northeast
Maine,ME,,16.0,8.0,0.0,4791.0,79.0,14.0,0.0,2020-11-04,2020.0,11.0,Northeast
Maine,ME,,7.0,2.0,0.0,3040.0,4.0,4.0,0.0,2020-10-27,2020.0,10.0,Northeast
Maine,ME,,3.0,2.0,0.0,2259.0,4.0,4.0,0.0,2020-10-20,2020.0,10.0,Northeast
Maine,ME,,2.0,2.0,0.0,2118.0,4.0,4.0,0.0,2020-10-13,2020.0,10.0,Northeast
Maine,ME,,2.0,2.0,0.0,2059.0,4.0,4.0,0.0,2020-10-06,2020.0,10.0,Northeast
Maine,ME,,2.0,2.0,0.0,2010.0,4.0,4.0,0.0,2020-09-29,2020.0,9.0,Northeast
Maine,ME,,2.0,1.0,0.0,1932.0,4.0,4.0,0.0,2020-09-22,2020.0,9.0,Northeast
Maine,ME,,2.0,1.0,0.0,1843.0,4.0,4.0,0.0,2020-09-15,2020.0,9.0,Northeast
Maine,ME,,1.0,1.0,0.0,1764.0,4.0,4.0,0.0,2020-09-08,2020.0,9.0,Northeast
Maine,ME,,1.0,1.0,0.0,1689.0,4.0,4.0,0.0,2020-09-01,2020.0,9.0,Northeast
Maine,ME,,1.0,1.0,0.0,1603.0,4.0,4.0,0.0,2020-08-25,2020.0,8.0,Northeast
Maine,ME,,1.0,1.0,0.0,1508.0,4.0,4.0,0.0,2020-08-18,2020.0,8.0,Northeast
Maine,ME,,1.0,1.0,0.0,1423.0,4.0,4.0,0.0,2020-08-11,2020.0,8.0,Northeast
Maine,ME,,1.0,1.0,0.0,1357.0,4.0,4.0,0.0,2020-08-03,2020.0,8.0,Northeast
Maine,ME,,1.0,1.0,0.0,1262.0,4.0,4.0,0.0,2020-07-28,2020.0,7.0,Northeast
Maine,ME,,1.0,1.0,0.0,1192.0,4.0,4.0,0.0,2020-07-21,2020.0,7.0,Northeast
Maine,ME,,1.0,1.0,0.0,1147.0,4.0,4.0,0.0,2020-07-14,2020.0,7.0,Northeast
Maine,ME,,1.0,1.0,0.0,1100.0,4.0,4.0,0.0,2020-07-07,2020.0,7.0,Northeast
Maine,ME,,1.0,1.0,0.0,1061.0,4.0,4.0,0.0,2020-07-01,2020.0,7.0,Northeast
Maine,ME,,1.0,1.0,0.0,999.0,4.0,4.0,0.0,2020-06-23,2020.0,6.0,Northeast
Maine,ME,,1.0,1.0,0.0,960.0,4.0,4.0,0.0,2020-06-16,2020.0,6.0,Northeast
Maine,ME,,1.0,1.0,0.0,957.0,4.0,4.0,0.0,2020-06-09,2020.0,6.0,Northeast
Maine,ME,,1.0,1.0,0.0,952.0,4.0,0.0,0.0,2020-06-02,2020.0,6.0,Northeast
Maine,ME,,1.0,1.0,0.0,494.0,4.0,0.0,0.0,2020-05-27,2020.0,5.0,Northeast
Maine,ME,,1.0,1.0,0.0,156.0,1.0,0.0,0.0,2020-05-20,2020.0,5.0,Northeast
Maine,ME,,1.0,1.0,0.0,28.0,0.0,0.0,0.0,2020-05-13,2020.0,5.0,Northeast
Maine,ME,,1.0,1.0,0.0,23.0,0.0,0.0,0.0,2020-05-06,2020.0,5.0,Northeast
Maine,ME,,1.0,1.0,0.0,23.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,Northeast
Maine,ME,,1.0,1.0,0.0,17.0,0.0,0.0,0.0,2020-04-22,2020.0,4.0,Northeast
Maine,ME,,1.0,1.0,0.0,17.0,0.0,0.0,0.0,2020-04-15,2020.0,4.0,Northeast
Maine,ME,,1.0,1.0,0.0,15.0,0.0,0.0,0.0,2020-04-08,2020.0,4.0,Northeast
Maine,ME,,1.0,1.0,0.0,11.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0,Northeast
Maine,ME,,1.0,1.0,0.0,11.0,0.0,0.0,0.0,2020-03-26,2020.0,3.0,Northeast
Maryland,MD,42881.0,1949.0,1747.0,4.0,51490.0,3842.0,3532.0,20.0,2021-01-25,2021.0,1.0,South
Maryland,MD,42862.0,1885.0,1666.0,2.0,49665.0,3625.0,3332.0,19.0,2021-01-19,2021.0,1.0,South
Maryland,MD,42199.0,1823.0,1575.0,2.0,48360.0,3422.0,3151.0,19.0,2021-01-11,2021.0,1.0,South
Maryland,MD,41833.0,1732.0,1428.0,2.0,48197.0,3259.0,2899.0,18.0,2021-01-04,2021.0,1.0,South
Maryland,MD,41518.0,1638.0,1351.0,2.0,45676.0,3090.0,2456.0,18.0,2020-12-28,2020.0,12.0,South
Maryland,MD,40080.0,1485.0,1261.0,2.0,43667.0,2666.0,2302.0,16.0,2020-12-21,2020.0,12.0,South
Maryland,MD,38570.0,1374.0,1162.0,2.0,41657.0,2342.0,2085.0,16.0,2020-12-14,2020.0,12.0,South
Maryland,MD,36509.0,1255.0,1004.0,2.0,40453.0,2173.0,1717.0,14.0,2020-12-07,2020.0,12.0,South
Maryland,MD,35180.0,1129.0,879.0,2.0,38256.0,1673.0,1268.0,13.0,2020-11-30,2020.0,11.0,South
Maryland,MD,34103.0,949.0,807.0,2.0,36182.0,1468.0,1022.0,13.0,2020-11-23,2020.0,11.0,South
Maryland,MD,31313.0,857.0,782.0,2.0,34992.0,1199.0,1004.0,13.0,2020-11-16,2020.0,11.0,South
Maryland,MD,28496.0,808.0,763.0,2.0,33710.0,1039.0,994.0,13.0,2020-11-09,2020.0,11.0,South
Maryland,MD,27257.0,791.0,742.0,2.0,32243.0,1026.0,973.0,11.0,2020-11-02,2020.0,11.0,South
Maryland,MD,26023.0,783.0,708.0,2.0,30749.0,1001.0,941.0,11.0,2020-10-27,2020.0,10.0,South
Maryland,MD,24453.0,755.0,690.0,2.0,28599.0,993.0,882.0,11.0,2020-10-20,2020.0,10.0,South
Maryland,MD,22327.0,732.0,683.0,2.0,28038.0,967.0,831.0,11.0,2020-10-13,2020.0,10.0,South
Maryland,MD,20802.0,720.0,659.0,2.0,26361.0,923.0,781.0,11.0,2020-10-06,2020.0,10.0,South
Maryland,MD,20495.0,697.0,644.0,2.0,24670.0,874.0,746.0,11.0,2020-09-28,2020.0,9.0,South
Maryland,MD,18384.0,690.0,608.0,1.0,22708.0,800.0,710.0,10.0,2020-09-21,2020.0,9.0,South
Maryland,MD,14870.0,672.0,572.0,1.0,21225.0,767.0,708.0,10.0,2020-09-14,2020.0,9.0,South
Maryland,MD,14323.0,652.0,542.0,1.0,20012.0,715.0,696.0,9.0,2020-09-08,2020.0,9.0,South
Maryland,MD,12819.0,629.0,493.0,1.0,19760.0,708.0,696.0,8.0,2020-08-31,2020.0,8.0,South
Maryland,MD,11761.0,598.0,469.0,1.0,19657.0,695.0,661.0,8.0,2020-08-24,2020.0,8.0,South
Maryland,MD,10637.0,562.0,456.0,1.0,19285.0,683.0,633.0,8.0,2020-08-17,2020.0,8.0,South
Maryland,MD,9622.0,504.0,439.0,1.0,19058.0,664.0,630.0,8.0,2020-08-07,2020.0,8.0,South
Maryland,MD,8393.0,487.0,430.0,1.0,19028.0,659.0,630.0,8.0,2020-08-03,2020.0,8.0,South
Maryland,MD,6826.0,479.0,426.0,1.0,18883.0,641.0,616.0,8.0,2020-07-27,2020.0,7.0,South
Maryland,MD,6777.0,465.0,425.0,1.0,18844.0,637.0,538.0,8.0,2020-07-20,2020.0,7.0,South
Maryland,MD,6713.0,452.0,382.0,1.0,18740.0,628.0,401.0,8.0,2020-07-13,2020.0,7.0,South
Maryland,MD,6413.0,448.0,352.0,1.0,18924.0,620.0,366.0,8.0,2020-07-06,2020.0,7.0,South
Maryland,MD,6168.0,437.0,290.0,1.0,15909.0,581.0,156.0,8.0,2020-06-30,2020.0,6.0,South
Maryland,MD,4788.0,422.0,281.0,1.0,16429.0,433.0,119.0,8.0,2020-06-22,2020.0,6.0,South
Maryland,MD,4036.0,407.0,266.0,1.0,7892.0,359.0,90.0,8.0,2020-06-15,2020.0,6.0,South
Maryland,MD,3719.0,400.0,230.0,1.0,6437.0,234.0,51.0,8.0,2020-06-08,2020.0,6.0,South
Maryland,MD,1624.0,368.0,211.0,0.0,1321.0,186.0,51.0,8.0,2020-06-02,2020.0,6.0,South
Maryland,MD,1624.0,251.0,157.0,0.0,1321.0,145.0,39.0,6.0,2020-05-25,2020.0,5.0,South
Maryland,MD,1624.0,233.0,157.0,0.0,1321.0,102.0,39.0,5.0,2020-05-18,2020.0,5.0,South
Maryland,MD,1624.0,213.0,157.0,0.0,1321.0,77.0,39.0,4.0,2020-05-11,2020.0,5.0,South
Maryland,MD,1624.0,183.0,157.0,0.0,1321.0,61.0,39.0,2.0,2020-05-04,2020.0,5.0,South
Maryland,MD,1624.0,174.0,157.0,0.0,1321.0,52.0,39.0,2.0,2020-04-29,2020.0,4.0,South
Maryland,MD,1624.0,135.0,157.0,0.0,1321.0,45.0,39.0,1.0,2020-04-22,2020.0,4.0,South
Maryland,MD,1624.0,75.0,157.0,0.0,1321.0,18.0,39.0,1.0,2020-04-13,2020.0,4.0,South
Maryland,MD,1624.0,47.0,157.0,0.0,1321.0,10.0,39.0,0.0,2020-04-09,2020.0,4.0,South
Maryland,MD,1624.0,14.0,157.0,0.0,1321.0,3.0,39.0,0.0,2020-04-03,2020.0,4.0,South
Maryland,MD,1624.0,14.0,157.0,0.0,1321.0,0.0,39.0,0.0,2020-03-26,2020.0,3.0,South
Massachusetts,MA,,867.0,169.0,0.0,24878.0,2861.0,382.0,19.0,2021-01-27,2021.0,1.0,Northeast
Massachusetts,MA,,834.0,169.0,0.0,23983.0,2664.0,382.0,19.0,2021-01-20,2021.0,1.0,Northeast
Massachusetts,MA,,807.0,169.0,0.0,23890.0,2599.0,382.0,17.0,2021-01-13,2021.0,1.0,Northeast
Massachusetts,MA,,764.0,169.0,0.0,23289.0,2325.0,382.0,15.0,2021-01-06,2021.0,1.0,Northeast
Massachusetts,MA,,706.0,169.0,0.0,22882.0,2085.0,382.0,12.0,2020-12-30,2020.0,12.0,Northeast
Massachusetts,MA,,654.0,169.0,0.0,22371.0,1832.0,382.0,11.0,2020-12-23,2020.0,12.0,Northeast
Massachusetts,MA,,609.0,169.0,0.0,20181.0,1642.0,382.0,11.0,2020-12-16,2020.0,12.0,Northeast
Massachusetts,MA,,519.0,169.0,0.0,18679.0,1514.0,382.0,9.0,2020-12-09,2020.0,12.0,Northeast
Massachusetts,MA,,437.0,169.0,0.0,17569.0,1255.0,382.0,8.0,2020-12-02,2020.0,12.0,Northeast
Massachusetts,MA,,380.0,169.0,0.0,15977.0,1019.0,382.0,8.0,2020-11-24,2020.0,11.0,Northeast
Massachusetts,MA,,330.0,169.0,0.0,14747.0,846.0,382.0,8.0,2020-11-18,2020.0,11.0,Northeast
Massachusetts,MA,,284.0,169.0,0.0,12674.0,740.0,382.0,8.0,2020-11-11,2020.0,11.0,Northeast
Massachusetts,MA,,262.0,169.0,0.0,11664.0,557.0,382.0,8.0,2020-11-04,2020.0,11.0,Northeast
Massachusetts,MA,,233.0,169.0,0.0,10765.0,476.0,382.0,8.0,2020-10-28,2020.0,10.0,Northeast
Massachusetts,MA,,228.0,169.0,0.0,10358.0,472.0,382.0,8.0,2020-10-22,2020.0,10.0,Northeast
Massachusetts,MA,,226.0,169.0,0.0,10212.0,472.0,382.0,8.0,2020-10-14,2020.0,10.0,Northeast
Massachusetts,MA,,224.0,169.0,0.0,10100.0,464.0,382.0,8.0,2020-10-08,2020.0,10.0,Northeast
Massachusetts,MA,,223.0,169.0,0.0,10056.0,449.0,382.0,8.0,2020-10-01,2020.0,10.0,Northeast
Massachusetts,MA,,207.0,169.0,0.0,9788.0,421.0,382.0,8.0,2020-09-23,2020.0,9.0,Northeast
Massachusetts,MA,,207.0,169.0,0.0,9693.0,420.0,382.0,8.0,2020-09-17,2020.0,9.0,Northeast
Massachusetts,MA,,206.0,169.0,0.0,9551.0,420.0,382.0,8.0,2020-09-09,2020.0,9.0,Northeast
Massachusetts,MA,,203.0,169.0,0.0,9413.0,420.0,382.0,8.0,2020-09-03,2020.0,9.0,Northeast
Massachusetts,MA,,202.0,169.0,0.0,9357.0,419.0,382.0,8.0,2020-08-26,2020.0,8.0,Northeast
Massachusetts,MA,,199.0,169.0,0.0,9096.0,419.0,382.0,8.0,2020-08-19,2020.0,8.0,Northeast
Massachusetts,MA,,197.0,169.0,0.0,9006.0,418.0,382.0,8.0,2020-08-12,2020.0,8.0,Northeast
Massachusetts,MA,,197.0,168.0,0.0,8760.0,418.0,382.0,8.0,2020-08-05,2020.0,8.0,Northeast
Massachusetts,MA,,194.0,168.0,0.0,8601.0,418.0,381.0,8.0,2020-07-29,2020.0,7.0,Northeast
Massachusetts,MA,,194.0,167.0,0.0,8562.0,417.0,381.0,8.0,2020-07-22,2020.0,7.0,Northeast
Massachusetts,MA,,194.0,165.0,0.0,8473.0,417.0,380.0,8.0,2020-07-15,2020.0,7.0,Northeast
Massachusetts,MA,,192.0,167.0,0.0,8293.0,417.0,379.0,8.0,2020-07-08,2020.0,7.0,Northeast
Massachusetts,MA,,191.0,167.0,0.0,8263.0,416.0,379.0,8.0,2020-06-28,2020.0,6.0,Northeast
Massachusetts,MA,,191.0,167.0,0.0,8009.0,413.0,387.0,8.0,2020-06-21,2020.0,6.0,Northeast
Massachusetts,MA,,191.0,165.0,0.0,7795.0,411.0,385.0,8.0,2020-06-14,2020.0,6.0,Northeast
Massachusetts,MA,,191.0,158.0,0.0,7761.0,409.0,359.0,8.0,2020-06-07,2020.0,6.0,Northeast
Massachusetts,MA,,183.0,158.0,0.0,7679.0,407.0,339.0,8.0,2020-05-31,2020.0,5.0,Northeast
Massachusetts,MA,,182.0,120.0,0.0,5724.0,396.0,281.0,8.0,2020-05-25,2020.0,5.0,Northeast
Massachusetts,MA,,170.0,120.0,0.0,4767.0,380.0,281.0,8.0,2020-05-17,2020.0,5.0,Northeast
Massachusetts,MA,,163.0,120.0,0.0,2825.0,367.0,281.0,7.0,2020-05-10,2020.0,5.0,Northeast
Massachusetts,MA,,146.0,120.0,0.0,1906.0,266.0,281.0,7.0,2020-05-03,2020.0,5.0,Northeast
Massachusetts,MA,,110.0,120.0,0.0,747.0,183.0,281.0,7.0,2020-04-26,2020.0,4.0,Northeast
Massachusetts,MA,,67.0,120.0,0.0,296.0,117.0,281.0,7.0,2020-04-19,2020.0,4.0,Northeast
Massachusetts,MA,,42.0,120.0,0.0,296.0,89.0,281.0,4.0,2020-04-15,2020.0,4.0,Northeast
Massachusetts,MA,,26.0,120.0,0.0,296.0,45.0,281.0,3.0,2020-04-08,2020.0,4.0,Northeast
Massachusetts,MA,,7.0,120.0,0.0,296.0,19.0,281.0,0.0,2020-04-01,2020.0,4.0,Northeast
Massachusetts,MA,,4.0,120.0,0.0,296.0,9.0,281.0,0.0,2020-03-26,2020.0,3.0,Northeast
Michigan,MI,119910.0,3408.0,1877.0,4.0,466640.0,24120.0,19238.0,132.0,2021-01-26,2021.0,1.0,Midwest
Michigan,MI,109911.0,3294.0,1877.0,4.0,449732.0,23748.0,17286.0,127.0,2021-01-19,2021.0,1.0,Midwest
Michigan,MI,109911.0,3192.0,1877.0,4.0,433511.0,23335.0,14816.0,123.0,2021-01-12,2021.0,1.0,Midwest
Michigan,MI,98158.0,3067.0,1877.0,4.0,418846.0,22629.0,10815.0,121.0,2021-01-05,2021.0,1.0,Midwest
Michigan,MI,93239.0,2930.0,1837.0,4.0,402143.0,21622.0,10832.0,116.0,2020-12-29,2020.0,12.0,Midwest
Michigan,MI,89203.0,2764.0,1834.0,4.0,384125.0,20651.0,10845.0,108.0,2020-12-22,2020.0,12.0,Midwest
Michigan,MI,80064.0,2559.0,1566.0,3.0,348848.0,20006.0,6481.0,99.0,2020-12-15,2020.0,12.0,Midwest
Michigan,MI,80064.0,2306.0,1566.0,3.0,343582.0,17180.0,6246.0,94.0,2020-12-08,2020.0,12.0,Midwest
Michigan,MI,73119.0,1981.0,1566.0,3.0,319405.0,13940.0,6070.0,88.0,2020-12-01,2020.0,12.0,Midwest
Michigan,MI,65980.0,1742.0,899.0,3.0,288501.0,12112.0,5783.0,77.0,2020-11-24,2020.0,11.0,Midwest
Michigan,MI,59035.0,1468.0,705.0,3.0,255441.0,9763.0,5253.0,75.0,2020-11-17,2020.0,11.0,Midwest
Michigan,MI,51283.0,1183.0,514.0,3.0,229095.0,8295.0,5231.0,74.0,2020-11-10,2020.0,11.0,Midwest
Michigan,MI,36490.0,920.0,509.0,3.0,196489.0,7284.0,5208.0,74.0,2020-11-03,2020.0,11.0,Midwest
Michigan,MI,36490.0,826.0,508.0,3.0,170860.0,6617.0,5205.0,74.0,2020-10-27,2020.0,10.0,Midwest
Michigan,MI,29061.0,724.0,506.0,3.0,139208.0,6207.0,5141.0,74.0,2020-10-20,2020.0,10.0,Midwest
Michigan,MI,29061.0,593.0,460.0,3.0,117252.0,5738.0,5116.0,74.0,2020-10-13,2020.0,10.0,Midwest
Michigan,MI,16500.0,530.0,446.0,3.0,98184.0,5572.0,4822.0,73.0,2020-10-06,2020.0,10.0,Midwest
Michigan,MI,16500.0,516.0,446.0,3.0,38301.0,5547.0,4693.0,72.0,2020-09-29,2020.0,9.0,Midwest
Michigan,MI,16500.0,499.0,446.0,3.0,38212.0,5526.0,4368.0,72.0,2020-09-22,2020.0,9.0,Midwest
Michigan,MI,16500.0,493.0,434.0,3.0,38013.0,5423.0,4027.0,70.0,2020-09-15,2020.0,9.0,Midwest
Michigan,MI,16500.0,480.0,410.0,3.0,37844.0,5398.0,3908.0,69.0,2020-09-08,2020.0,9.0,Midwest
Michigan,MI,16500.0,458.0,408.0,3.0,37684.0,5160.0,3787.0,69.0,2020-09-01,2020.0,9.0,Midwest
Michigan,MI,16500.0,448.0,405.0,3.0,37505.0,5093.0,3786.0,69.0,2020-08-25,2020.0,8.0,Midwest
Michigan,MI,16500.0,439.0,368.0,3.0,37493.0,4611.0,3600.0,68.0,2020-08-18,2020.0,8.0,Midwest
Michigan,MI,16500.0,424.0,368.0,3.0,37404.0,4312.0,3598.0,68.0,2020-08-11,2020.0,8.0,Midwest
Michigan,MI,16500.0,415.0,368.0,3.0,37325.0,4037.0,3595.0,68.0,2020-08-04,2020.0,8.0,Midwest
Michigan,MI,16500.0,411.0,368.0,3.0,37244.0,3877.0,3586.0,68.0,2020-07-28,2020.0,7.0,Midwest
Michigan,MI,16500.0,397.0,348.0,3.0,37189.0,3870.0,3585.0,68.0,2020-07-21,2020.0,7.0,Midwest
Michigan,MI,16500.0,385.0,347.0,3.0,37627.0,3801.0,3076.0,68.0,2020-07-14,2020.0,7.0,Midwest
Michigan,MI,16500.0,383.0,347.0,3.0,38344.0,4020.0,3011.0,68.0,2020-07-07,2020.0,7.0,Midwest
Michigan,MI,16500.0,376.0,336.0,2.0,38300.0,4015.0,2667.0,68.0,2020-06-30,2020.0,6.0,Midwest
Michigan,MI,16500.0,375.0,336.0,2.0,38191.0,3991.0,2367.0,68.0,2020-06-23,2020.0,6.0,Midwest
Michigan,MI,2283.0,372.0,318.0,2.0,38122.0,3982.0,2236.0,68.0,2020-06-16,2020.0,6.0,Midwest
Michigan,MI,1946.0,370.0,308.0,2.0,37997.0,3948.0,2236.0,68.0,2020-06-09,2020.0,6.0,Midwest
Michigan,MI,1946.0,368.0,238.0,2.0,37947.0,3918.0,2068.0,68.0,2020-06-02,2020.0,6.0,Midwest
Michigan,MI,1826.0,359.0,238.0,2.0,38145.0,3341.0,292.0,62.0,2020-05-27,2020.0,5.0,Midwest
Michigan,MI,1826.0,336.0,238.0,2.0,35760.0,3262.0,292.0,59.0,2020-05-20,2020.0,5.0,Midwest
Michigan,MI,1826.0,313.0,238.0,2.0,18099.0,2173.0,292.0,55.0,2020-05-13,2020.0,5.0,Midwest
Michigan,MI,1826.0,293.0,238.0,2.0,8113.0,2073.0,292.0,47.0,2020-05-06,2020.0,5.0,Midwest
Michigan,MI,1826.0,268.0,238.0,2.0,3117.0,1412.0,292.0,41.0,2020-04-29,2020.0,4.0,Midwest
Michigan,MI,1826.0,230.0,238.0,2.0,1089.0,717.0,292.0,25.0,2020-04-22,2020.0,4.0,Midwest
Michigan,MI,1826.0,181.0,238.0,2.0,748.0,481.0,292.0,13.0,2020-04-15,2020.0,4.0,Midwest
Michigan,MI,1826.0,137.0,238.0,2.0,460.0,305.0,292.0,2.0,2020-04-08,2020.0,4.0,Midwest
Michigan,MI,1826.0,25.0,238.0,1.0,460.0,122.0,292.0,1.0,2020-04-01,2020.0,4.0,Midwest
Michigan,MI,1826.0,25.0,238.0,0.0,460.0,24.0,292.0,0.0,2020-03-26,2020.0,3.0,Midwest
Minnesota,MN,0.0,982.0,803.0,0.0,91994.0,3864.0,3617.0,11.0,2021-01-26,2021.0,1.0,Midwest
Minnesota,MN,0.0,973.0,792.0,0.0,90583.0,3831.0,3449.0,11.0,2021-01-19,2021.0,1.0,Midwest
Minnesota,MN,0.0,968.0,784.0,0.0,89306.0,3804.0,3438.0,11.0,2021-01-12,2021.0,1.0,Midwest
Minnesota,MN,0.0,945.0,768.0,0.0,87156.0,3749.0,3327.0,9.0,2021-01-05,2021.0,1.0,Midwest
Minnesota,MN,0.0,933.0,750.0,0.0,82979.0,3621.0,3071.0,9.0,2020-12-29,2020.0,12.0,Midwest
Minnesota,MN,0.0,923.0,726.0,0.0,82618.0,3538.0,3038.0,9.0,2020-12-22,2020.0,12.0,Midwest
