"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Resident.Population","Population_HIFLD","Population.Source"
"4094","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-09-11,"0","1","0","0","0","1","290","8","69","4","221","3","NA","NA",10001489,1018,"408",457,"State COVID Dashboard/HIFLD Prison Dataset"
"4095","Prison","RETREAT","Pennsylvania",2020-09-11,"13","4","0","0","13","4","1061","14","0","0","1048","10","NA","NA",10000719,1019,"0",1123,"State COVID Dashboard/HIFLD Prison Dataset"
"4096","Prison","ROCKVIEW","Pennsylvania",2020-09-11,"0","4","0","0","0","0","439","23","29","6","410","13","NA","NA",10003062,1020,"1667",2416,"State COVID Dashboard/HIFLD Prison Dataset"
"4097","Prison","SMITHFIELD","Pennsylvania",2020-09-11,"0","3","0","0","0","3","221","67","49","15","172","49","NA","NA",10003082,1021,"1386",1346,"State COVID Dashboard/HIFLD Prison Dataset"
"4098","Prison","SOMERSET","Pennsylvania",2020-09-11,"0","2","0","0","0","1","375","16","58","6","317","8","NA","NA",10000737,1022,"2282",2394,"State COVID Dashboard/HIFLD Prison Dataset"
"4099","Prison","WAYMART","Pennsylvania",2020-09-11,"0","4","0","0","0","3","347","62","16","2","331","56","NA","NA",10003047,1024,"1071",1554,"State COVID Dashboard/HIFLD Prison Dataset"
"4100","Prison","ALBION","Pennsylvania",2020-09-12,"6","2","0","0","0","0","319","32","7","8","306","22","NA","NA",10000709,997,"2220",2287,"State COVID Dashboard/HIFLD Prison Dataset"
"4101","Prison","BENNER TOWNSHIP","Pennsylvania",2020-09-12,"1","2","1","0","1","1","278","47","8","11","269","34","NA","NA",10006363,998,"2012",2111,"State COVID Dashboard/HIFLD Prison Dataset"
"4102","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-09-12,"4","0","0","0","1","0","387","15","32","2","351","13","NA","NA",10003048,999,"991",1211,"State COVID Dashboard/HIFLD Prison Dataset"
"4103","Prison","CAMP HILL","Pennsylvania",2020-09-12,"16","15","0","0","1","7","2749","94","63","17","2670","62","NA","NA",10000733,1000,"2251",3484,"State COVID Dashboard/HIFLD Prison Dataset"
"4104","Administrative","CENTRAL OFFICE","Pennsylvania",2020-09-12,"0","4","0","0","0","3","0","6","0","0","0","2","NA","NA",NA,1001,"NA",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4105","Prison","CHESTER","Pennsylvania",2020-09-12,"9","16","0","0","5","14","458","48","17","18","432","14","NA","NA",10003117,1002,"998",1271,"State COVID Dashboard/HIFLD Prison Dataset"
"4106","Prison","COAL TOWNSHIP","Pennsylvania",2020-09-12,"19","2","0","0","0","2","1048","32","141","1","888","29","NA","NA",10003064,1003,"2139",2320,"State COVID Dashboard/HIFLD Prison Dataset"
"4107","Prison","DALLAS","Pennsylvania",2020-09-12,"0","4","0","0","0","4","351","53","32","0","319","49","NA","NA",10000718,1004,"2129",2155,"State COVID Dashboard/HIFLD Prison Dataset"
"4108","Prison","FAYETTE","Pennsylvania",2020-09-12,"1","11","0","0","0","11","326","68","24","2","301","55","NA","NA",10003109,1005,"1985",2195,"State COVID Dashboard/HIFLD Prison Dataset"
"4109","Prison","FOREST","Pennsylvania",2020-09-12,"0","1","0","0","0","0","259","16","25","1","234","14","NA","NA",10003052,1006,"2356",2392,"State COVID Dashboard/HIFLD Prison Dataset"
"4110","Prison","FRACKVILLE","Pennsylvania",2020-09-12,"0","1","0","0","0","1","375","41","17","20","358","20","NA","NA",10003074,1007,"1061",1229,"State COVID Dashboard/HIFLD Prison Dataset"
"4111","Prison","GREENE","Pennsylvania",2020-09-12,"7","18","0","0","1","18","509","132","72","1","430","113","NA","NA",10003121,1008,"1700",1695,"State COVID Dashboard/HIFLD Prison Dataset"
"4112","Prison","HOUTZDALE","Pennsylvania",2020-09-12,"0","2","0","0","0","1","287","20","32","9","255","9","NA","NA",10000721,1009,"2443",2568,"State COVID Dashboard/HIFLD Prison Dataset"
"4113","Prison","HUNTINGDON","Pennsylvania",2020-09-12,"194","56","5","0","179","53","612","187","15","14","403","117","NA","NA",10000728,1010,"1777",2208,"State COVID Dashboard/HIFLD Prison Dataset"
"4114","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-09-12,"1","4","0","0","0","1","463","34","18","20","444","10","NA","NA",10003107,1011,"928",1576,"State COVID Dashboard/HIFLD Prison Dataset"
"4115","Prison","MAHANOY","Pennsylvania",2020-09-12,"1","2","0","0","0","2","305","37","33","8","271","27","NA","NA",10003073,1012,"2325",2363,"State COVID Dashboard/HIFLD Prison Dataset"
"4116","Prison","MERCER","Pennsylvania",2020-09-12,"39","9","0","0","0","1","450","25","31","5","380","11","NA","NA",10003056,1013,"1312",1480,"State COVID Dashboard/HIFLD Prison Dataset"
"4117","Prison","MUNCY","Pennsylvania",2020-09-12,"3","3","0","0","1","2","586","36","76","10","507","23","NA","NA",10003054,1014,"1104",1381,"State COVID Dashboard/HIFLD Prison Dataset"
"4118","Prison","PHOENIX","Pennsylvania",2020-09-12,"50","85","5","1","39","78","662","212","35","9","577","118","NA","NA",NA,1016,"2814",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4119","Prison","PINE GROVE","Pennsylvania",2020-09-12,"0","2","0","0","0","0","198","10","12","0","186","8","NA","NA",10003077,1017,"1030",1148,"State COVID Dashboard/HIFLD Prison Dataset"
"4120","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-09-12,"0","1","0","0","0","1","290","8","69","4","221","3","NA","NA",10001489,1018,"408",457,"State COVID Dashboard/HIFLD Prison Dataset"
"4121","Prison","RETREAT","Pennsylvania",2020-09-12,"13","4","0","0","13","4","1061","14","0","0","1048","10","NA","NA",10000719,1019,"0",1123,"State COVID Dashboard/HIFLD Prison Dataset"
"4122","Prison","ROCKVIEW","Pennsylvania",2020-09-12,"0","4","0","0","0","0","439","23","29","6","410","13","NA","NA",10003062,1020,"1667",2416,"State COVID Dashboard/HIFLD Prison Dataset"
"4123","Prison","SMITHFIELD","Pennsylvania",2020-09-12,"0","3","0","0","0","3","221","67","49","15","172","49","NA","NA",10003082,1021,"1386",1346,"State COVID Dashboard/HIFLD Prison Dataset"
"4124","Prison","SOMERSET","Pennsylvania",2020-09-12,"0","2","0","0","0","1","375","16","58","6","317","8","NA","NA",10000737,1022,"2282",2394,"State COVID Dashboard/HIFLD Prison Dataset"
"4125","Prison","WAYMART","Pennsylvania",2020-09-12,"0","4","0","0","0","3","347","62","16","2","331","56","NA","NA",10003047,1024,"1071",1554,"State COVID Dashboard/HIFLD Prison Dataset"
"4126","Prison","ALBION","Pennsylvania",2020-09-13,"6","2","0","0","0","0","319","32","7","8","306","22","NA","NA",10000709,997,"2220",2287,"State COVID Dashboard/HIFLD Prison Dataset"
"4127","Prison","BENNER TOWNSHIP","Pennsylvania",2020-09-13,"1","2","1","0","1","1","278","47","8","11","269","34","NA","NA",10006363,998,"NA",2111,"State COVID Dashboard/HIFLD Prison Dataset"
"4128","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-09-13,"4","0","0","0","1","0","387","15","32","2","351","13","NA","NA",10003048,999,"991",1211,"State COVID Dashboard/HIFLD Prison Dataset"
"4129","Prison","CAMP HILL","Pennsylvania",2020-09-13,"16","15","0","0","1","7","2749","94","63","17","2670","62","NA","NA",10000733,1000,"2251",3484,"State COVID Dashboard/HIFLD Prison Dataset"
"4130","Administrative","CENTRAL OFFICE","Pennsylvania",2020-09-13,"0","4","0","0","0","3","0","6","0","0","0","2","NA","NA",NA,1001,"NA",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4131","Prison","CHESTER","Pennsylvania",2020-09-13,"9","16","0","0","5","14","458","48","17","18","432","14","NA","NA",10003117,1002,"998",1271,"State COVID Dashboard/HIFLD Prison Dataset"
"4132","Prison","COAL TOWNSHIP","Pennsylvania",2020-09-13,"19","2","0","0","0","2","1048","32","141","1","888","29","NA","NA",10003064,1003,"2139",2320,"State COVID Dashboard/HIFLD Prison Dataset"
"4133","Prison","DALLAS","Pennsylvania",2020-09-13,"0","4","0","0","0","4","351","53","32","0","319","49","NA","NA",10000718,1004,"2129",2155,"State COVID Dashboard/HIFLD Prison Dataset"
"4134","Prison","FAYETTE","Pennsylvania",2020-09-13,"1","11","0","0","0","11","326","68","24","2","301","55","NA","NA",10003109,1005,"1985",2195,"State COVID Dashboard/HIFLD Prison Dataset"
"4135","Prison","FOREST","Pennsylvania",2020-09-13,"0","1","0","0","0","0","259","16","25","1","234","14","NA","NA",10003052,1006,"2356",2392,"State COVID Dashboard/HIFLD Prison Dataset"
"4136","Prison","FRACKVILLE","Pennsylvania",2020-09-13,"0","1","0","0","0","1","375","41","17","20","358","20","NA","NA",10003074,1007,"1061",1229,"State COVID Dashboard/HIFLD Prison Dataset"
"4137","Prison","GREENE","Pennsylvania",2020-09-13,"7","18","0","0","1","18","509","132","72","1","430","113","NA","NA",10003121,1008,"1700",1695,"State COVID Dashboard/HIFLD Prison Dataset"
"4138","Prison","HOUTZDALE","Pennsylvania",2020-09-13,"0","2","0","0","0","1","287","20","32","9","255","9","NA","NA",10000721,1009,"2443",2568,"State COVID Dashboard/HIFLD Prison Dataset"
"4139","Prison","HUNTINGDON","Pennsylvania",2020-09-13,"194","56","5","0","179","53","612","187","15","14","403","117","NA","NA",10000728,1010,"1777",2208,"State COVID Dashboard/HIFLD Prison Dataset"
"4140","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-09-13,"1","4","0","0","0","1","463","34","18","20","444","10","NA","NA",10003107,1011,"928",1576,"State COVID Dashboard/HIFLD Prison Dataset"
"4141","Prison","MAHANOY","Pennsylvania",2020-09-13,"1","2","0","0","0","2","305","37","33","8","271","27","NA","NA",10003073,1012,"2325",2363,"State COVID Dashboard/HIFLD Prison Dataset"
"4142","Prison","MERCER","Pennsylvania",2020-09-13,"39","9","0","0","0","1","450","25","31","5","380","11","NA","NA",10003056,1013,"1312",1480,"State COVID Dashboard/HIFLD Prison Dataset"
"4143","Prison","MUNCY","Pennsylvania",2020-09-13,"3","3","0","0","1","2","586","36","76","10","507","23","NA","NA",10003054,1014,"1104",1381,"State COVID Dashboard/HIFLD Prison Dataset"
"4144","Prison","PHOENIX","Pennsylvania",2020-09-13,"50","85","5","1","39","78","662","212","35","9","577","118","NA","NA",NA,1016,"2814",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4145","Prison","PINE GROVE","Pennsylvania",2020-09-13,"0","2","0","0","0","0","198","10","12","0","186","8","NA","NA",10003077,1017,"1030",1148,"State COVID Dashboard/HIFLD Prison Dataset"
"4146","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-09-13,"0","1","0","0","0","1","290","8","69","4","221","3","NA","NA",10001489,1018,"NA",457,"State COVID Dashboard/HIFLD Prison Dataset"
"4147","Prison","RETREAT","Pennsylvania",2020-09-13,"13","4","0","0","13","4","1061","14","0","0","1048","10","NA","NA",10000719,1019,"0",1123,"State COVID Dashboard/HIFLD Prison Dataset"
"4148","Prison","ROCKVIEW","Pennsylvania",2020-09-13,"0","4","0","0","0","0","439","23","29","6","410","13","NA","NA",10003062,1020,"1667",2416,"State COVID Dashboard/HIFLD Prison Dataset"
"4149","Prison","SMITHFIELD","Pennsylvania",2020-09-13,"0","3","0","0","0","3","221","67","49","15","172","49","NA","NA",10003082,1021,"1386",1346,"State COVID Dashboard/HIFLD Prison Dataset"
"4150","Prison","SOMERSET","Pennsylvania",2020-09-13,"0","2","0","0","0","1","375","16","58","6","317","8","NA","NA",10000737,1022,"2282",2394,"State COVID Dashboard/HIFLD Prison Dataset"
"4151","Prison","WAYMART","Pennsylvania",2020-09-13,"0","4","0","0","0","3","347","62","16","2","331","56","NA","NA",10003047,1024,"1071",1554,"State COVID Dashboard/HIFLD Prison Dataset"
"4152","Prison","ALBION","Pennsylvania",2020-09-14,"6","2","0","0","0","0","332","33","12","9","314","22","NA","NA",10000709,997,"2220",2287,"State COVID Dashboard/HIFLD Prison Dataset"
"4153","Prison","BENNER TOWNSHIP","Pennsylvania",2020-09-14,"1","2","1","0","1","1","295","48","16","9","278","37","NA","NA",10006363,998,"NA",2111,"State COVID Dashboard/HIFLD Prison Dataset"
"4154","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-09-14,"4","0","0","0","1","0","388","15","14","2","370","13","NA","NA",10003048,999,"999",1211,"State COVID Dashboard/HIFLD Prison Dataset"
"4155","Prison","CAMP HILL","Pennsylvania",2020-09-14,"17","17","0","0","2","7","2785","99","49","20","2719","62","NA","NA",10000733,1000,"2288",3484,"State COVID Dashboard/HIFLD Prison Dataset"
"4156","Administrative","CENTRAL OFFICE","Pennsylvania",2020-09-14,"0","4","0","0","0","3","0","6","0","0","0","2","NA","NA",NA,1001,"NA",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4157","Prison","CHESTER","Pennsylvania",2020-09-14,"9","16","0","0","5","14","540","48","74","18","457","14","NA","NA",10003117,1002,"985",1271,"State COVID Dashboard/HIFLD Prison Dataset"
"4158","Prison","COAL TOWNSHIP","Pennsylvania",2020-09-14,"20","2","0","0","0","2","1217","32","96","1","1101","29","NA","NA",10003064,1003,"2155",2320,"State COVID Dashboard/HIFLD Prison Dataset"
"4159","Prison","DALLAS","Pennsylvania",2020-09-14,"0","4","0","0","0","4","386","53","26","0","360","49","NA","NA",10000718,1004,"2124",2155,"State COVID Dashboard/HIFLD Prison Dataset"
"4160","Prison","FAYETTE","Pennsylvania",2020-09-14,"1","11","0","0","0","11","350","69","21","3","328","55","NA","NA",10003109,1005,"1980",2195,"State COVID Dashboard/HIFLD Prison Dataset"
"4161","Prison","FOREST","Pennsylvania",2020-09-14,"0","1","0","0","0","0","277","16","18","1","259","14","NA","NA",10003052,1006,"2353",2392,"State COVID Dashboard/HIFLD Prison Dataset"
"4162","Prison","FRACKVILLE","Pennsylvania",2020-09-14,"0","1","0","0","0","1","403","41","33","20","370","20","NA","NA",10003074,1007,"1056",1229,"State COVID Dashboard/HIFLD Prison Dataset"
"4163","Prison","GREENE","Pennsylvania",2020-09-14,"7","18","0","0","1","18","570","132","54","1","509","113","NA","NA",10003121,1008,"1699",1695,"State COVID Dashboard/HIFLD Prison Dataset"
"4164","Prison","HOUTZDALE","Pennsylvania",2020-09-14,"0","2","0","0","0","1","313","20","38","9","275","9","NA","NA",10000721,1009,"2443",2568,"State COVID Dashboard/HIFLD Prison Dataset"
"4165","Prison","HUNTINGDON","Pennsylvania",2020-09-14,"194","56","5","0","179","53","629","188","20","14","415","118","NA","NA",10000728,1010,"1774",2208,"State COVID Dashboard/HIFLD Prison Dataset"
"4166","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-09-14,"1","4","0","0","0","1","466","34","2","20","463","10","NA","NA",10003107,1011,"924",1576,"State COVID Dashboard/HIFLD Prison Dataset"
"4167","Prison","MAHANOY","Pennsylvania",2020-09-14,"1","2","0","0","0","2","323","38","5","9","317","27","NA","NA",10003073,1012,"2323",2363,"State COVID Dashboard/HIFLD Prison Dataset"
"4168","Prison","MERCER","Pennsylvania",2020-09-14,"39","10","0","0","0","2","453","25","16","4","398","11","NA","NA",10003056,1013,"1305",1480,"State COVID Dashboard/HIFLD Prison Dataset"
"4169","Prison","MUNCY","Pennsylvania",2020-09-14,"3","3","0","0","1","2","633","36","60","10","570","23","NA","NA",10003054,1014,"1095",1381,"State COVID Dashboard/HIFLD Prison Dataset"
"4170","Prison","PHOENIX","Pennsylvania",2020-09-14,"50","85","5","1","39","78","706","212","34","9","622","118","NA","NA",NA,1016,"2797",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4171","Prison","PINE GROVE","Pennsylvania",2020-09-14,"0","2","0","0","0","0","206","11","10","1","196","8","NA","NA",10003077,1017,"1027",1148,"State COVID Dashboard/HIFLD Prison Dataset"
"4172","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-09-14,"1","1","0","0","0","1","334","8","75","4","258","3","NA","NA",10001489,1018,"NA",457,"State COVID Dashboard/HIFLD Prison Dataset"
"4173","Prison","RETREAT","Pennsylvania",2020-09-14,"13","4","0","0","13","4","1061","14","0","0","1048","10","NA","NA",10000719,1019,"0",1123,"State COVID Dashboard/HIFLD Prison Dataset"
"4174","Prison","ROCKVIEW","Pennsylvania",2020-09-14,"0","4","0","0","0","0","450","23","14","6","436","13","NA","NA",10003062,1020,"1661",2416,"State COVID Dashboard/HIFLD Prison Dataset"
"4175","Prison","SMITHFIELD","Pennsylvania",2020-09-14,"0","3","0","0","0","3","238","67","35","15","203","49","NA","NA",10003082,1021,"1391",1346,"State COVID Dashboard/HIFLD Prison Dataset"
"4176","Prison","SOMERSET","Pennsylvania",2020-09-14,"0","2","0","0","0","1","416","16","70","6","346","8","NA","NA",10000737,1022,"2274",2394,"State COVID Dashboard/HIFLD Prison Dataset"
"4177","Prison","WAYMART","Pennsylvania",2020-09-14,"0","4","0","0","0","3","364","62","9","2","355","56","NA","NA",10003047,1024,"1066",1554,"State COVID Dashboard/HIFLD Prison Dataset"
"4178","Prison","ALBION","Pennsylvania",2020-09-15,"6","2","0","0","0","0","332","33","12","9","314","22","NA","NA",10000709,997,"2217",2287,"State COVID Dashboard/HIFLD Prison Dataset"
"4179","Prison","BENNER TOWNSHIP","Pennsylvania",2020-09-15,"1","2","1","0","1","1","295","48","16","9","278","37","NA","NA",10006363,998,"NA",2111,"State COVID Dashboard/HIFLD Prison Dataset"
"4180","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-09-15,"4","0","0","0","1","0","388","15","14","2","370","13","NA","NA",10003048,999,"988",1211,"State COVID Dashboard/HIFLD Prison Dataset"
"4181","Prison","CAMP HILL","Pennsylvania",2020-09-15,"18","17","0","0","2","8","2786","100","49","21","2719","62","NA","NA",10000733,1000,"2287",3484,"State COVID Dashboard/HIFLD Prison Dataset"
"4182","Administrative","CENTRAL OFFICE","Pennsylvania",2020-09-15,"0","4","0","0","0","3","0","6","0","0","0","2","NA","NA",NA,1001,"NA",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4183","Prison","CHESTER","Pennsylvania",2020-09-15,"9","16","0","0","5","14","540","48","74","18","457","14","NA","NA",10003117,1002,"995",1271,"State COVID Dashboard/HIFLD Prison Dataset"
"4184","Prison","COAL TOWNSHIP","Pennsylvania",2020-09-15,"20","2","0","0","0","2","1216","32","95","1","1101","29","NA","NA",10003064,1003,"2115",2320,"State COVID Dashboard/HIFLD Prison Dataset"
"4185","Prison","DALLAS","Pennsylvania",2020-09-15,"0","4","0","0","0","4","386","53","26","0","360","49","NA","NA",10000718,1004,"2139",2155,"State COVID Dashboard/HIFLD Prison Dataset"
"4186","Prison","FAYETTE","Pennsylvania",2020-09-15,"1","11","0","0","0","11","350","69","21","2","328","56","NA","NA",10003109,1005,"1986",2195,"State COVID Dashboard/HIFLD Prison Dataset"
"4187","Prison","FOREST","Pennsylvania",2020-09-15,"0","1","0","0","0","0","277","16","18","1","259","14","NA","NA",10003052,1006,"2358",2392,"State COVID Dashboard/HIFLD Prison Dataset"
"4188","Prison","FRACKVILLE","Pennsylvania",2020-09-15,"0","1","0","0","0","1","403","41","33","20","370","20","NA","NA",10003074,1007,"1057",1229,"State COVID Dashboard/HIFLD Prison Dataset"
"4189","Prison","GREENE","Pennsylvania",2020-09-15,"7","18","0","0","1","18","570","132","54","1","509","113","NA","NA",10003121,1008,"1680",1695,"State COVID Dashboard/HIFLD Prison Dataset"
"4190","Prison","HOUTZDALE","Pennsylvania",2020-09-15,"0","2","0","0","0","1","313","20","38","9","275","9","NA","NA",10000721,1009,"2436",2568,"State COVID Dashboard/HIFLD Prison Dataset"
"4191","Prison","HUNTINGDON","Pennsylvania",2020-09-15,"194","56","5","0","179","53","629","188","20","14","415","118","NA","NA",10000728,1010,"1766",2208,"State COVID Dashboard/HIFLD Prison Dataset"
"4192","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-09-15,"1","4","0","0","0","1","466","33","2","19","463","10","NA","NA",10003107,1011,"927",1576,"State COVID Dashboard/HIFLD Prison Dataset"
"4193","Prison","MAHANOY","Pennsylvania",2020-09-15,"1","2","0","0","0","2","323","38","5","9","317","27","NA","NA",10003073,1012,"2349",2363,"State COVID Dashboard/HIFLD Prison Dataset"
"4194","Prison","MERCER","Pennsylvania",2020-09-15,"39","11","0","0","0","2","453","25","16","3","398","11","NA","NA",10003056,1013,"1303",1480,"State COVID Dashboard/HIFLD Prison Dataset"
"4195","Prison","MUNCY","Pennsylvania",2020-09-15,"3","3","0","0","1","2","633","36","60","10","570","23","NA","NA",10003054,1014,"1079",1381,"State COVID Dashboard/HIFLD Prison Dataset"
"4196","Prison","PHOENIX","Pennsylvania",2020-09-15,"50","85","5","1","39","78","706","212","34","9","622","118","NA","NA",NA,1016,"2807",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4197","Prison","PINE GROVE","Pennsylvania",2020-09-15,"0","2","0","0","0","0","206","12","10","2","196","8","NA","NA",10003077,1017,"1032",1148,"State COVID Dashboard/HIFLD Prison Dataset"
"4198","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-09-15,"1","1","0","0","0","1","334","8","75","4","258","3","NA","NA",10001489,1018,"NA",457,"State COVID Dashboard/HIFLD Prison Dataset"
"4199","Prison","RETREAT","Pennsylvania",2020-09-15,"13","4","0","0","13","4","1061","14","0","0","1048","10","NA","NA",10000719,1019,"0",1123,"State COVID Dashboard/HIFLD Prison Dataset"
"4200","Prison","ROCKVIEW","Pennsylvania",2020-09-15,"0","4","0","0","0","0","450","23","14","6","436","13","NA","NA",10003062,1020,"1660",2416,"State COVID Dashboard/HIFLD Prison Dataset"
"4201","Prison","SMITHFIELD","Pennsylvania",2020-09-15,"0","3","0","0","0","3","238","67","35","15","203","49","NA","NA",10003082,1021,"1395",1346,"State COVID Dashboard/HIFLD Prison Dataset"
"4202","Prison","SOMERSET","Pennsylvania",2020-09-15,"0","2","0","0","0","1","416","16","70","6","346","8","NA","NA",10000737,1022,"2286",2394,"State COVID Dashboard/HIFLD Prison Dataset"
"4203","Prison","WAYMART","Pennsylvania",2020-09-15,"0","4","0","0","0","3","364","63","9","1","355","58","NA","NA",10003047,1024,"1065",1554,"State COVID Dashboard/HIFLD Prison Dataset"
"4204","Prison","ALBION","Pennsylvania",2020-09-16,"6","2","0","0","0","0","332","33","12","9","314","22","NA","NA",10000709,997,"2216",2287,"State COVID Dashboard/HIFLD Prison Dataset"
"4205","Prison","BENNER TOWNSHIP","Pennsylvania",2020-09-16,"1","2","1","0","1","1","295","48","16","9","278","37","NA","NA",10006363,998,"2007",2111,"State COVID Dashboard/HIFLD Prison Dataset"
"4206","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-09-16,"4","0","0","0","1","0","388","15","14","2","370","13","NA","NA",10003048,999,"988",1211,"State COVID Dashboard/HIFLD Prison Dataset"
"4207","Prison","CAMP HILL","Pennsylvania",2020-09-16,"18","17","0","0","2","8","2786","100","49","21","2719","62","NA","NA",10000733,1000,"2274",3484,"State COVID Dashboard/HIFLD Prison Dataset"
"4208","Prison","CENTRAL OFFICE","Pennsylvania",2020-09-16,"0","4","0","0","0","3","0","6","0","0","0","2","NA","NA",NA,1001,"NA",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4209","Prison","CHESTER","Pennsylvania",2020-09-16,"9","16","0","0","5","14","540","48","74","18","457","14","NA","NA",10003117,1002,"993",1271,"State COVID Dashboard/HIFLD Prison Dataset"
"4210","Prison","COAL TOWNSHIP","Pennsylvania",2020-09-16,"20","2","0","0","0","2","1216","32","95","1","1101","29","NA","NA",10003064,1003,"2128",2320,"State COVID Dashboard/HIFLD Prison Dataset"
"4211","Prison","DALLAS","Pennsylvania",2020-09-16,"0","4","0","0","0","4","386","53","26","0","360","49","NA","NA",10000718,1004,"2120",2155,"State COVID Dashboard/HIFLD Prison Dataset"
"4212","Prison","FAYETTE","Pennsylvania",2020-09-16,"1","11","0","0","0","11","350","69","21","2","328","56","NA","NA",10003109,1005,"1985",2195,"State COVID Dashboard/HIFLD Prison Dataset"
"4213","Prison","FOREST","Pennsylvania",2020-09-16,"0","1","0","0","0","0","277","16","18","1","259","14","NA","NA",10003052,1006,"2356",2392,"State COVID Dashboard/HIFLD Prison Dataset"
"4214","Prison","FRACKVILLE","Pennsylvania",2020-09-16,"0","1","0","0","0","1","403","41","33","20","370","20","NA","NA",10003074,1007,"1043",1229,"State COVID Dashboard/HIFLD Prison Dataset"
"4215","Prison","GREENE","Pennsylvania",2020-09-16,"7","18","0","0","1","18","570","132","54","1","509","113","NA","NA",10003121,1008,"1690",1695,"State COVID Dashboard/HIFLD Prison Dataset"
"4216","Prison","HOUTZDALE","Pennsylvania",2020-09-16,"0","2","0","0","0","1","313","20","38","9","275","9","NA","NA",10000721,1009,"2439",2568,"State COVID Dashboard/HIFLD Prison Dataset"
"4217","Prison","HUNTINGDON","Pennsylvania",2020-09-16,"194","56","5","0","179","53","629","188","20","14","415","118","NA","NA",10000728,1010,"1765",2208,"State COVID Dashboard/HIFLD Prison Dataset"
"4218","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-09-16,"1","4","0","0","0","1","466","33","2","19","463","10","NA","NA",10003107,1011,"919",1576,"State COVID Dashboard/HIFLD Prison Dataset"
"4219","Prison","MAHANOY","Pennsylvania",2020-09-16,"1","2","0","0","0","2","323","38","5","9","317","27","NA","NA",10003073,1012,"2334",2363,"State COVID Dashboard/HIFLD Prison Dataset"
"4220","Prison","MERCER","Pennsylvania",2020-09-16,"39","11","0","0","0","2","453","25","16","3","398","11","NA","NA",10003056,1013,"1300",1480,"State COVID Dashboard/HIFLD Prison Dataset"
"4221","Prison","MUNCY","Pennsylvania",2020-09-16,"3","3","0","0","1","2","633","36","60","10","570","23","NA","NA",10003054,1014,"1078",1381,"State COVID Dashboard/HIFLD Prison Dataset"
"4222","Prison","PHOENIX","Pennsylvania",2020-09-16,"50","85","5","1","39","78","706","212","34","9","622","118","NA","NA",NA,1016,"2805",NA,"State COVID Dashboard/HIFLD Prison Dataset"
"4223","Prison","PINE GROVE","Pennsylvania",2020-09-16,"0","2","0","0","0","0","206","12","10","2","196","8","NA","NA",10003077,1017,"1030",1148,"State COVID Dashboard/HIFLD Prison Dataset"
"4224","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-09-16,"1","1","0","0","0","1","334","8","75","4","258","3","NA","NA",10001489,1018,"393",457,"State COVID Dashboard/HIFLD Prison Dataset"
"4225","Prison","RETREAT","Pennsylvania",2020-09-16,"13","4","0","0","13","4","1061","14","0","0","1048","10","NA","NA",10000719,1019,"0",1123,"State COVID Dashboard/HIFLD Prison Dataset"
"4226","Prison","ROCKVIEW","Pennsylvania",2020-09-16,"0","4","0","0","0","0","450","23","14","6","436","13","NA","NA",10003062,1020,"1657",2416,"State COVID Dashboard/HIFLD Prison Dataset"
"4227","Prison","SMITHFIELD","Pennsylvania",2020-09-16,"0","3","0","0","0","3","238","67","35","15","203","49","NA","NA",10003082,1021,"1391",1346,"State COVID Dashboard/HIFLD Prison Dataset"
"4228","Prison","SOMERSET","Pennsylvania",2020-09-16,"0","2","0","0","0","1","416","16","70","6","346","8","NA","NA",10000737,1022,"2281",2394,"State COVID Dashboard/HIFLD Prison Dataset"
"4229","Prison","WAYMART","Pennsylvania",2020-09-16,"0","4","0","0","0","3","364","63","9","1","355","58","NA","NA",10003047,1024,"1059",1554,"State COVID Dashboard/HIFLD Prison Dataset"
